customer_id,signup_date,segment,company_size,industry,tier,price_offered,discount_type,discount_percent,final_price,converted,engagement_score
CUST-04701,2022-10-29,smb,11-50,Retail,Basic,29,none,0.0,29.0,False,10.939580867005423
CUST-04702,2023-04-20,startup,1-10,Technology,Basic,24,annual_upfront,0.25,18.0,True,61.21342651335302
CUST-04703,2022-05-01,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,55.230945155509794
CUST-04704,2023-04-27,mid_market,51-200,Retail,Pro,89,none,0.0,89.0,False,14.566605803341373
CUST-04705,2022-02-24,mid_market,51-200,Other,Enterprise,249,early_bird,0.15,211.65,False,48.55055970138909
CUST-04706,2023-10-12,mid_market,51-200,Healthcare,Pro,99,early_bird,0.15,84.14999999999999,False,15.234768603105934
CUST-04707,2023-08-21,mid_market,51-200,Finance,Enterprise,229,none,0.0,229.0,False,52.334054493692165
CUST-04708,2023-08-18,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,57.08839067151704
CUST-04709,2023-09-28,startup,1-10,Finance,Basic,29,early_bird,0.15,24.65,False,54.65803358824623
CUST-04710,2022-03-14,startup,1-10,Healthcare,Basic,29,seasonal,0.2,23.200000000000003,False,62.9351200673237
CUST-04711,2023-04-29,smb,11-50,Technology,Pro,69,none,0.0,69.0,False,57.39249483653036
CUST-04712,2022-07-19,smb,11-50,Healthcare,Enterprise,229,early_bird,0.15,194.65,True,62.03339597944946
CUST-04713,2023-05-28,startup,1-10,Technology,Basic,24,annual_upfront,0.25,18.0,False,34.17615437148798
CUST-04714,2022-05-03,smb,11-50,Healthcare,Enterprise,249,none,0.0,249.0,False,50.666545031893165
CUST-04715,2023-11-29,startup,1-10,Finance,Basic,39,none,0.0,39.0,False,35.32681103561923
CUST-04716,2023-01-26,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,49.300016579165664
CUST-04717,2023-06-27,startup,1-10,Finance,Basic,24,annual_upfront,0.25,18.0,True,54.71468890450835
CUST-04718,2022-11-02,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,59.04444973372357
CUST-04719,2023-02-28,startup,1-10,Technology,Enterprise,249,early_bird,0.15,211.65,False,43.664282715212025
CUST-04720,2022-02-25,mid_market,51-200,Retail,Pro,79,none,0.0,79.0,False,85.16700676282102
CUST-04721,2022-06-04,smb,11-50,Technology,Pro,89,annual_upfront,0.25,66.75,False,39.946715787696846
CUST-04722,2022-05-21,smb,11-50,Retail,Basic,34,seasonal,0.2,27.200000000000003,True,13.67730260474119
CUST-04723,2022-07-25,smb,11-50,Retail,Pro,69,retention,0.3,48.3,False,58.12824176439469
CUST-04724,2022-12-17,smb,11-50,Technology,Enterprise,249,seasonal,0.2,199.20000000000002,False,48.8289055766727
CUST-04725,2023-02-24,startup,1-10,Finance,Enterprise,229,retention,0.3,160.29999999999998,False,44.52403077617424
CUST-04726,2023-08-07,enterprise,200+,Healthcare,Enterprise,199,early_bird,0.15,169.15,False,38.096344213049846
CUST-04727,2023-04-14,startup,1-10,Other,Basic,39,none,0.0,39.0,False,51.644376152595974
CUST-04728,2022-05-27,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,41.24223305098467
CUST-04729,2022-11-20,enterprise,200+,Technology,Enterprise,249,seasonal,0.2,199.20000000000002,False,51.88383631500374
CUST-04730,2022-07-04,startup,1-10,Healthcare,Basic,24,none,0.0,24.0,False,15.583535229923545
CUST-04731,2022-03-24,startup,1-10,Healthcare,Basic,24,none,0.0,24.0,False,82.19446797601333
CUST-04732,2023-05-15,mid_market,51-200,Finance,Pro,99,none,0.0,99.0,False,34.84472189478883
CUST-04733,2022-12-07,smb,11-50,Technology,Pro,89,early_bird,0.15,75.64999999999999,False,50.620507319249995
CUST-04734,2023-10-09,startup,1-10,Healthcare,Basic,34,seasonal,0.2,27.200000000000003,True,24.810106673670692
CUST-04735,2022-07-01,startup,1-10,Other,Enterprise,249,none,0.0,249.0,False,58.99112383923738
CUST-04736,2022-11-17,enterprise,200+,Technology,Pro,79,none,0.0,79.0,False,62.9703401839425
CUST-04737,2023-10-12,smb,11-50,Technology,Enterprise,179,annual_upfront,0.25,134.25,False,53.324982125708566
CUST-04738,2022-03-01,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,53.60186250639203
CUST-04739,2022-01-05,smb,11-50,Other,Pro,69,seasonal,0.2,55.2,False,52.694707366653105
CUST-04740,2023-04-08,startup,1-10,Technology,Pro,99,none,0.0,99.0,False,35.5752184681862
CUST-04741,2022-10-08,smb,11-50,Technology,Basic,39,none,0.0,39.0,False,45.154421565447336
CUST-04742,2022-08-03,smb,11-50,Finance,Pro,99,none,0.0,99.0,False,73.35101526662892
CUST-04743,2022-06-22,mid_market,51-200,Technology,Enterprise,179,none,0.0,179.0,False,94.92890789791514
CUST-04744,2023-08-14,smb,11-50,Other,Pro,99,early_bird,0.15,84.14999999999999,False,73.86526292625732
CUST-04745,2022-06-12,smb,11-50,Finance,Basic,29,early_bird,0.15,24.65,False,56.707710571296744
CUST-04746,2023-05-17,enterprise,200+,Retail,Enterprise,249,none,0.0,249.0,False,56.16643753220196
CUST-04747,2022-04-01,smb,11-50,Other,Enterprise,179,early_bird,0.15,152.15,False,23.033666062087622
CUST-04748,2022-05-13,mid_market,51-200,Technology,Pro,69,seasonal,0.2,55.2,True,15.536726221820157
CUST-04749,2023-09-22,startup,1-10,Healthcare,Pro,69,none,0.0,69.0,False,46.130265591022706
CUST-04750,2023-03-21,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,37.13024542438752
CUST-04751,2023-10-11,startup,1-10,Technology,Basic,24,seasonal,0.2,19.200000000000003,False,17.220704059319363
CUST-04752,2023-03-16,startup,1-10,Healthcare,Enterprise,229,early_bird,0.15,194.65,False,18.066582434976063
CUST-04753,2023-02-18,smb,11-50,Finance,Pro,79,seasonal,0.2,63.2,True,39.9164565819836
CUST-04754,2023-03-16,mid_market,51-200,Technology,Pro,99,seasonal,0.2,79.2,False,73.79004808897798
CUST-04755,2023-05-04,startup,1-10,Technology,Basic,34,annual_upfront,0.25,25.5,False,42.530231442616646
CUST-04756,2023-01-28,enterprise,200+,Finance,Enterprise,179,none,0.0,179.0,False,39.48354324665463
CUST-04757,2022-01-05,mid_market,51-200,Retail,Pro,99,early_bird,0.15,84.14999999999999,False,41.529863184542734
CUST-04758,2022-02-08,smb,11-50,Technology,Pro,79,seasonal,0.2,63.2,False,67.25174558631049
CUST-04759,2023-07-01,startup,1-10,Finance,Pro,89,none,0.0,89.0,False,35.32281379623619
CUST-04760,2022-07-24,smb,11-50,Technology,Pro,99,annual_upfront,0.25,74.25,False,94.79163807102103
CUST-04761,2023-01-18,smb,11-50,Healthcare,Pro,89,none,0.0,89.0,False,45.4718678980101
CUST-04762,2022-01-15,mid_market,51-200,Healthcare,Pro,99,annual_upfront,0.25,74.25,False,17.10992626819493
CUST-04763,2022-11-26,smb,11-50,Healthcare,Basic,34,none,0.0,34.0,False,51.13910933320162
CUST-04764,2023-06-28,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,35.220883821846364
CUST-04765,2022-07-15,mid_market,51-200,Retail,Pro,69,none,0.0,69.0,True,12.44380028627368
CUST-04766,2022-01-19,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,27.28888009973173
CUST-04767,2023-11-24,smb,11-50,Healthcare,Basic,34,none,0.0,34.0,False,31.232162273224574
CUST-04768,2022-01-05,startup,1-10,Healthcare,Basic,24,early_bird,0.15,20.4,False,42.504651541724954
CUST-04769,2023-10-04,smb,11-50,Finance,Pro,79,retention,0.3,55.3,True,53.863301581328734
CUST-04770,2022-09-12,mid_market,51-200,Technology,Enterprise,179,none,0.0,179.0,True,59.0809311496163
CUST-04771,2022-08-20,smb,11-50,Technology,Basic,34,early_bird,0.15,28.9,False,41.32236318572537
CUST-04772,2023-12-12,startup,1-10,Healthcare,Basic,29,early_bird,0.15,24.65,False,23.647819707657654
CUST-04773,2022-12-19,smb,11-50,Technology,Pro,79,none,0.0,79.0,False,94.50716619438508
CUST-04774,2022-11-16,startup,1-10,Finance,Basic,39,seasonal,0.2,31.200000000000003,False,43.92746962828534
CUST-04775,2022-05-13,smb,11-50,Finance,Pro,79,seasonal,0.2,63.2,True,84.99818361737735
CUST-04776,2022-04-16,startup,1-10,Finance,Pro,69,none,0.0,69.0,False,67.51876801015244
CUST-04777,2023-01-28,mid_market,51-200,Technology,Enterprise,249,none,0.0,249.0,False,64.24371180548718
CUST-04778,2023-05-31,mid_market,51-200,Other,Pro,79,seasonal,0.2,63.2,False,44.65774227263823
CUST-04779,2023-08-26,smb,11-50,Technology,Pro,79,none,0.0,79.0,False,35.90797191348802
CUST-04780,2022-11-10,enterprise,200+,Technology,Pro,69,none,0.0,69.0,False,47.00528789870038
CUST-04781,2022-06-21,mid_market,51-200,Retail,Basic,39,annual_upfront,0.25,29.25,False,84.17566709190206
CUST-04782,2022-03-08,mid_market,51-200,Other,Enterprise,179,none,0.0,179.0,True,32.49841978603361
CUST-04783,2022-02-16,mid_market,51-200,Other,Basic,34,none,0.0,34.0,True,55.01624147254631
CUST-04784,2022-11-02,startup,1-10,Other,Basic,34,none,0.0,34.0,False,65.3693637168825
CUST-04785,2022-10-25,smb,11-50,Healthcare,Basic,29,seasonal,0.2,23.200000000000003,True,55.02390713653352
CUST-04786,2023-04-12,startup,1-10,Other,Pro,79,none,0.0,79.0,False,63.84857465349653
CUST-04787,2023-06-17,smb,11-50,Finance,Basic,29,none,0.0,29.0,False,31.069006693228374
CUST-04788,2023-09-03,smb,11-50,Retail,Pro,79,none,0.0,79.0,True,84.2023921785907
CUST-04789,2023-06-21,enterprise,200+,Other,Enterprise,179,annual_upfront,0.25,134.25,False,80.18481131747522
CUST-04790,2022-12-12,mid_market,51-200,Healthcare,Enterprise,179,none,0.0,179.0,False,34.748743556624
CUST-04791,2023-03-21,smb,11-50,Healthcare,Pro,79,none,0.0,79.0,False,15.21795138573783
CUST-04792,2023-12-05,startup,1-10,Technology,Pro,69,retention,0.3,48.3,True,21.760924175335997
CUST-04793,2022-05-18,enterprise,200+,Healthcare,Pro,79,annual_upfront,0.25,59.25,False,52.32040181886073
CUST-04794,2022-12-17,smb,11-50,Finance,Pro,99,early_bird,0.15,84.14999999999999,True,84.53127041930138
CUST-04795,2023-05-17,startup,1-10,Technology,Pro,99,retention,0.3,69.3,False,33.74223091964409
CUST-04796,2023-01-03,mid_market,51-200,Technology,Enterprise,249,early_bird,0.15,211.65,False,46.91965488452105
CUST-04797,2022-07-12,startup,1-10,Healthcare,Basic,39,annual_upfront,0.25,29.25,True,45.29319371852648
CUST-04798,2022-06-18,smb,11-50,Healthcare,Pro,89,early_bird,0.15,75.64999999999999,False,49.35568780148923
CUST-04799,2023-02-18,startup,1-10,Technology,Basic,34,seasonal,0.2,27.200000000000003,False,54.2816769911268
CUST-04800,2022-01-20,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,64.41918557004706
CUST-04801,2022-08-22,startup,1-10,Healthcare,Basic,24,early_bird,0.15,20.4,False,78.17965215011839
CUST-04802,2022-08-18,smb,11-50,Healthcare,Enterprise,199,none,0.0,199.0,False,46.70242896733352
CUST-04803,2022-05-15,startup,1-10,Finance,Pro,99,none,0.0,99.0,True,70.48572015291585
CUST-04804,2022-08-05,startup,1-10,Finance,Basic,34,seasonal,0.2,27.200000000000003,False,56.098267891572505
CUST-04805,2022-01-23,smb,11-50,Technology,Pro,99,none,0.0,99.0,False,35.06919510963413
CUST-04806,2023-08-27,mid_market,51-200,Other,Pro,69,early_bird,0.15,58.65,False,5.80933703732076
CUST-04807,2023-06-01,mid_market,51-200,Technology,Enterprise,199,early_bird,0.15,169.15,False,63.07052052346185
CUST-04808,2022-06-23,mid_market,51-200,Healthcare,Enterprise,179,none,0.0,179.0,False,56.44070118281137
CUST-04809,2022-05-07,startup,1-10,Technology,Enterprise,199,seasonal,0.2,159.20000000000002,False,21.696255753831235
CUST-04810,2023-01-11,smb,11-50,Other,Pro,89,early_bird,0.15,75.64999999999999,False,38.432435073335164
CUST-04811,2023-12-30,smb,11-50,Finance,Pro,89,seasonal,0.2,71.2,False,89.37769809708882
CUST-04812,2023-10-29,smb,11-50,Retail,Enterprise,249,none,0.0,249.0,False,62.85009673996231
CUST-04813,2022-02-08,startup,1-10,Healthcare,Pro,69,annual_upfront,0.25,51.75,False,29.325377546116155
CUST-04814,2023-01-20,startup,1-10,Retail,Pro,79,early_bird,0.15,67.14999999999999,False,34.70348969380914
CUST-04815,2023-10-18,startup,1-10,Retail,Pro,99,none,0.0,99.0,False,65.02748790060005
CUST-04816,2022-09-19,startup,1-10,Retail,Basic,34,seasonal,0.2,27.200000000000003,False,11.762280880424056
CUST-04817,2023-07-02,smb,11-50,Other,Pro,89,retention,0.3,62.3,False,17.795622541481823
CUST-04818,2023-10-01,startup,1-10,Finance,Basic,24,none,0.0,24.0,True,65.87703976629258
CUST-04819,2022-02-19,smb,11-50,Other,Enterprise,199,none,0.0,199.0,False,43.392701543917866
CUST-04820,2023-09-01,smb,11-50,Finance,Enterprise,249,none,0.0,249.0,False,17.964439113717624
CUST-04821,2022-02-19,smb,11-50,Technology,Pro,89,annual_upfront,0.25,66.75,False,13.761729450717505
CUST-04822,2023-11-09,smb,11-50,Technology,Pro,89,none,0.0,89.0,False,58.087306093649495
CUST-04823,2022-04-21,startup,1-10,Other,Basic,39,none,0.0,39.0,False,86.46276170358422
CUST-04824,2023-11-01,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,21.976087130343064
CUST-04825,2022-01-21,smb,11-50,Healthcare,Pro,79,early_bird,0.15,67.14999999999999,False,56.17741508998837
CUST-04826,2022-02-19,mid_market,51-200,Retail,Enterprise,179,none,0.0,179.0,False,35.619455080086645
CUST-04827,2023-12-08,smb,11-50,Retail,Pro,79,early_bird,0.15,67.14999999999999,False,66.81742160244143
CUST-04828,2022-04-29,smb,11-50,Retail,Pro,99,annual_upfront,0.25,74.25,False,58.45832310102716
CUST-04829,2023-03-03,startup,1-10,Technology,Basic,39,none,0.0,39.0,False,39.57738210142251
CUST-04830,2023-03-31,startup,1-10,Other,Basic,24,seasonal,0.2,19.200000000000003,False,27.70042979347489
CUST-04831,2023-01-25,startup,1-10,Other,Basic,39,seasonal,0.2,31.200000000000003,False,27.52457469042109
CUST-04832,2022-05-07,smb,11-50,Technology,Enterprise,199,none,0.0,199.0,True,46.27753969711147
CUST-04833,2023-07-15,smb,11-50,Finance,Pro,79,seasonal,0.2,63.2,False,37.5741184922247
CUST-04834,2022-09-16,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,77.9573530204461
CUST-04835,2023-05-01,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,82.06662557354889
CUST-04836,2023-12-20,startup,1-10,Healthcare,Basic,24,none,0.0,24.0,False,31.373922004293554
CUST-04837,2022-06-06,startup,1-10,Other,Basic,39,seasonal,0.2,31.200000000000003,False,52.086128936128084
CUST-04838,2022-07-30,smb,11-50,Retail,Pro,89,none,0.0,89.0,False,40.86877258224513
CUST-04839,2023-12-13,smb,11-50,Other,Pro,69,none,0.0,69.0,True,29.603222318337963
CUST-04840,2023-12-04,startup,1-10,Finance,Enterprise,179,early_bird,0.15,152.15,False,31.383705565441787
CUST-04841,2023-10-08,smb,11-50,Healthcare,Basic,39,none,0.0,39.0,False,61.365388912618215
CUST-04842,2022-01-10,startup,1-10,Retail,Basic,34,none,0.0,34.0,False,13.890489729081438
CUST-04843,2022-11-05,mid_market,51-200,Finance,Pro,99,none,0.0,99.0,False,22.90863905255745
CUST-04844,2023-03-07,startup,1-10,Healthcare,Basic,24,none,0.0,24.0,False,49.49404175428999
CUST-04845,2023-11-09,mid_market,51-200,Retail,Pro,89,none,0.0,89.0,True,78.17088128934233
CUST-04846,2022-04-14,smb,11-50,Technology,Basic,39,none,0.0,39.0,False,20.285007182603447
CUST-04847,2023-11-10,smb,11-50,Finance,Enterprise,199,none,0.0,199.0,False,61.180969044273056
CUST-04848,2023-06-17,smb,11-50,Technology,Pro,99,none,0.0,99.0,False,58.44037053911582
CUST-04849,2022-10-04,startup,1-10,Healthcare,Basic,39,annual_upfront,0.25,29.25,False,39.205433176455784
CUST-04850,2023-09-30,mid_market,51-200,Technology,Pro,69,seasonal,0.2,55.2,True,47.059675661925105
CUST-04851,2023-09-13,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,18.64666858507601
CUST-04852,2023-12-19,enterprise,200+,Other,Enterprise,199,none,0.0,199.0,False,54.314495997045384
CUST-04853,2022-05-21,enterprise,200+,Other,Enterprise,179,none,0.0,179.0,False,76.76120018974126
CUST-04854,2023-03-05,startup,1-10,Technology,Pro,69,none,0.0,69.0,False,75.81423004256557
CUST-04855,2022-04-18,smb,11-50,Other,Enterprise,249,seasonal,0.2,199.20000000000002,False,29.654665638260603
CUST-04856,2023-06-08,mid_market,51-200,Technology,Pro,79,seasonal,0.2,63.2,False,47.1315622162383
CUST-04857,2023-09-25,startup,1-10,Other,Basic,24,none,0.0,24.0,False,77.54508829820836
CUST-04858,2022-05-01,startup,1-10,Healthcare,Pro,99,none,0.0,99.0,False,68.01090468731508
CUST-04859,2022-10-17,startup,1-10,Finance,Pro,79,none,0.0,79.0,False,73.9198726993555
CUST-04860,2022-04-27,smb,11-50,Other,Pro,69,none,0.0,69.0,False,32.04936803125744
CUST-04861,2022-04-19,startup,1-10,Finance,Basic,39,none,0.0,39.0,False,45.5632903403613
CUST-04862,2023-05-25,startup,1-10,Technology,Enterprise,249,none,0.0,249.0,False,10.858739763885954
CUST-04863,2022-07-23,enterprise,200+,Technology,Pro,79,none,0.0,79.0,True,43.415686348008116
CUST-04864,2023-09-16,startup,1-10,Other,Basic,29,seasonal,0.2,23.200000000000003,False,41.80789104557447
CUST-04865,2022-07-24,smb,11-50,Retail,Pro,79,seasonal,0.2,63.2,False,45.080152945366756
CUST-04866,2022-09-27,smb,11-50,Finance,Pro,69,early_bird,0.15,58.65,False,29.90369195242665
CUST-04867,2023-06-20,startup,1-10,Other,Basic,39,none,0.0,39.0,False,11.85231292899528
CUST-04868,2022-07-26,startup,1-10,Healthcare,Basic,29,retention,0.3,20.299999999999997,False,13.86132113748415
CUST-04869,2023-01-02,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,15.8084930972635
CUST-04870,2023-12-22,smb,11-50,Finance,Pro,79,seasonal,0.2,63.2,False,40.03049442176578
CUST-04871,2023-02-24,smb,11-50,Technology,Pro,89,none,0.0,89.0,False,75.73319895437908
CUST-04872,2022-10-30,smb,11-50,Retail,Pro,89,seasonal,0.2,71.2,False,52.62320240543048
CUST-04873,2022-06-14,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,14.903272932903958
CUST-04874,2022-02-10,startup,1-10,Technology,Enterprise,199,none,0.0,199.0,False,40.433110684843236
CUST-04875,2023-07-16,startup,1-10,Retail,Basic,34,retention,0.3,23.799999999999997,True,20.87942246656444
CUST-04876,2023-05-24,startup,1-10,Finance,Basic,24,annual_upfront,0.25,18.0,True,20.567030274728644
CUST-04877,2022-08-01,smb,11-50,Healthcare,Enterprise,179,none,0.0,179.0,False,8.930214322139621
CUST-04878,2023-12-06,mid_market,51-200,Retail,Basic,34,annual_upfront,0.25,25.5,False,72.2635444204279
CUST-04879,2023-05-08,startup,1-10,Technology,Basic,24,annual_upfront,0.25,18.0,True,75.92446499867006
CUST-04880,2022-12-05,startup,1-10,Healthcare,Pro,89,none,0.0,89.0,False,41.86791187268609
CUST-04881,2022-08-29,mid_market,51-200,Finance,Enterprise,199,annual_upfront,0.25,149.25,True,80.2586682145822
CUST-04882,2022-01-03,startup,1-10,Other,Pro,99,annual_upfront,0.25,74.25,False,12.766973083062702
CUST-04883,2022-01-14,startup,1-10,Technology,Pro,99,none,0.0,99.0,False,45.41263842556835
CUST-04884,2023-11-19,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,45.65394172276881
CUST-04885,2022-04-02,smb,11-50,Other,Basic,39,annual_upfront,0.25,29.25,False,14.054756738745985
CUST-04886,2022-04-24,enterprise,200+,Other,Pro,99,none,0.0,99.0,False,74.31751391584329
CUST-04887,2023-08-11,startup,1-10,Retail,Pro,69,seasonal,0.2,55.2,False,55.296203555906075
CUST-04888,2023-11-17,mid_market,51-200,Finance,Pro,89,none,0.0,89.0,True,30.32982265355458
CUST-04889,2023-05-21,smb,11-50,Retail,Pro,69,early_bird,0.15,58.65,True,35.242519648376856
CUST-04890,2022-06-02,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,65.42111010848734
CUST-04891,2022-04-03,enterprise,200+,Finance,Pro,79,early_bird,0.15,67.14999999999999,False,29.861374055851243
CUST-04892,2023-06-08,mid_market,51-200,Retail,Enterprise,179,retention,0.3,125.3,True,40.853646872775464
CUST-04893,2022-03-18,startup,1-10,Other,Basic,34,none,0.0,34.0,False,42.30236624857145
CUST-04894,2022-04-14,startup,1-10,Retail,Basic,39,early_bird,0.15,33.15,False,80.59495246209956
CUST-04895,2022-09-20,startup,1-10,Healthcare,Basic,24,annual_upfront,0.25,18.0,False,72.60815857105712
CUST-04896,2023-10-22,mid_market,51-200,Healthcare,Pro,69,none,0.0,69.0,False,85.0017550616188
CUST-04897,2022-08-25,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,18.828977331294443
CUST-04898,2023-04-13,smb,11-50,Finance,Enterprise,199,early_bird,0.15,169.15,False,35.518963137073364
CUST-04899,2022-10-31,startup,1-10,Other,Basic,24,annual_upfront,0.25,18.0,True,42.03831384853616
CUST-04900,2022-09-28,startup,1-10,Technology,Basic,24,early_bird,0.15,20.4,False,48.92545152798558
CUST-04901,2023-04-21,smb,11-50,Other,Pro,99,retention,0.3,69.3,False,83.55951893038132
CUST-04902,2022-02-21,smb,11-50,Healthcare,Pro,79,none,0.0,79.0,False,34.32362471426228
CUST-04903,2022-04-13,mid_market,51-200,Other,Enterprise,249,none,0.0,249.0,False,29.609548927627017
CUST-04904,2022-06-28,smb,11-50,Other,Pro,99,none,0.0,99.0,False,32.02226616621244
CUST-04905,2022-02-10,enterprise,200+,Healthcare,Enterprise,249,none,0.0,249.0,False,34.4775183430395
CUST-04906,2022-10-25,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,24.115584850223264
CUST-04907,2023-01-04,smb,11-50,Retail,Basic,24,none,0.0,24.0,False,46.64479395966312
CUST-04908,2023-11-25,smb,11-50,Healthcare,Basic,34,none,0.0,34.0,False,36.80829108942098
CUST-04909,2022-11-17,smb,11-50,Healthcare,Pro,89,none,0.0,89.0,False,67.98684764983885
CUST-04910,2023-03-13,enterprise,200+,Healthcare,Enterprise,229,none,0.0,229.0,False,50.59130725720789
CUST-04911,2022-04-29,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,73.03804642483372
CUST-04912,2022-04-08,startup,1-10,Retail,Basic,34,none,0.0,34.0,False,54.022197359724885
CUST-04913,2022-02-16,startup,1-10,Retail,Basic,34,none,0.0,34.0,False,55.0847107317785
CUST-04914,2022-01-10,smb,11-50,Healthcare,Pro,89,annual_upfront,0.25,66.75,False,87.97659956672507
CUST-04915,2022-05-22,startup,1-10,Finance,Basic,39,none,0.0,39.0,False,26.67552743146006
CUST-04916,2023-11-11,mid_market,51-200,Other,Basic,34,annual_upfront,0.25,25.5,False,86.9748589348507
CUST-04917,2023-10-25,smb,11-50,Other,Enterprise,249,none,0.0,249.0,False,36.21849655558273
CUST-04918,2022-06-24,smb,11-50,Healthcare,Basic,39,annual_upfront,0.25,29.25,False,88.16717235683919
CUST-04919,2022-12-03,smb,11-50,Healthcare,Pro,79,none,0.0,79.0,False,76.84001749107489
CUST-04920,2023-01-02,smb,11-50,Technology,Basic,24,retention,0.3,16.799999999999997,False,84.72431189346513
CUST-04921,2023-03-25,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,45.961295568808524
CUST-04922,2023-09-29,smb,11-50,Retail,Enterprise,199,seasonal,0.2,159.20000000000002,False,61.110955109796116
CUST-04923,2022-10-02,smb,11-50,Other,Pro,89,seasonal,0.2,71.2,False,59.46198735277367
CUST-04924,2022-04-06,startup,1-10,Finance,Pro,79,early_bird,0.15,67.14999999999999,False,53.7827695917464
CUST-04925,2023-01-17,smb,11-50,Healthcare,Enterprise,199,early_bird,0.15,169.15,True,36.16221279395083
CUST-04926,2022-12-17,startup,1-10,Technology,Pro,69,none,0.0,69.0,True,31.332691428087074
CUST-04927,2022-07-07,mid_market,51-200,Finance,Enterprise,249,none,0.0,249.0,False,70.35414715568898
CUST-04928,2022-04-27,smb,11-50,Healthcare,Basic,24,early_bird,0.15,20.4,False,37.34067576568349
CUST-04929,2023-02-15,smb,11-50,Finance,Pro,79,none,0.0,79.0,False,84.4686334823393
CUST-04930,2023-02-14,startup,1-10,Finance,Basic,24,seasonal,0.2,19.200000000000003,True,10.490309031104452
CUST-04931,2023-04-13,smb,11-50,Healthcare,Pro,89,early_bird,0.15,75.64999999999999,True,77.2245835442851
CUST-04932,2022-10-06,smb,11-50,Retail,Enterprise,179,annual_upfront,0.25,134.25,False,58.11347138570536
CUST-04933,2023-01-30,startup,1-10,Finance,Basic,39,none,0.0,39.0,False,74.12447820508503
CUST-04934,2023-12-08,smb,11-50,Other,Pro,89,early_bird,0.15,75.64999999999999,False,20.950079628326026
CUST-04935,2023-05-05,smb,11-50,Healthcare,Enterprise,179,seasonal,0.2,143.20000000000002,False,39.552725265459024
CUST-04936,2023-03-08,smb,11-50,Finance,Basic,34,none,0.0,34.0,False,41.06625001890172
CUST-04937,2023-10-27,smb,11-50,Technology,Pro,89,annual_upfront,0.25,66.75,False,62.6652916009453
CUST-04938,2022-06-20,startup,1-10,Healthcare,Pro,69,none,0.0,69.0,False,71.50042419971841
CUST-04939,2022-04-26,smb,11-50,Other,Basic,39,early_bird,0.15,33.15,False,21.610371220381197
CUST-04940,2022-05-16,enterprise,200+,Technology,Pro,89,early_bird,0.15,75.64999999999999,False,11.282241333414476
CUST-04941,2023-12-14,startup,1-10,Other,Pro,79,early_bird,0.15,67.14999999999999,False,55.12448826384559
CUST-04942,2022-03-02,smb,11-50,Healthcare,Pro,69,annual_upfront,0.25,51.75,True,35.7352366886099
CUST-04943,2022-06-13,startup,1-10,Other,Basic,24,seasonal,0.2,19.200000000000003,False,25.016106207045762
CUST-04944,2022-04-17,startup,1-10,Finance,Pro,89,annual_upfront,0.25,66.75,False,75.53903666732705
CUST-04945,2023-03-03,smb,11-50,Finance,Basic,34,none,0.0,34.0,False,62.503906815816876
CUST-04946,2023-08-28,startup,1-10,Other,Pro,79,seasonal,0.2,63.2,False,36.589341994151596
CUST-04947,2023-05-10,smb,11-50,Other,Pro,99,seasonal,0.2,79.2,True,47.488252092426
CUST-04948,2023-08-06,startup,1-10,Technology,Basic,39,none,0.0,39.0,False,78.74010719116552
CUST-04949,2023-11-26,startup,1-10,Other,Enterprise,199,seasonal,0.2,159.20000000000002,False,38.95561004180637
CUST-04950,2023-03-25,startup,1-10,Retail,Basic,39,annual_upfront,0.25,29.25,False,87.0664253632074
CUST-04951,2022-07-05,mid_market,51-200,Finance,Pro,89,none,0.0,89.0,False,38.716236836231865
CUST-04952,2023-09-18,smb,11-50,Healthcare,Basic,39,none,0.0,39.0,False,55.92024628155593
CUST-04953,2023-01-24,startup,1-10,Finance,Basic,24,none,0.0,24.0,False,66.29434278100813
CUST-04954,2023-01-03,startup,1-10,Finance,Pro,89,early_bird,0.15,75.64999999999999,False,55.73306611789458
CUST-04955,2023-09-19,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,46.30821059881687
CUST-04956,2022-01-30,startup,1-10,Healthcare,Pro,79,seasonal,0.2,63.2,True,39.521905488475724
